	1	2	3	4	5	6	7	8	9
263	1.979581667	2.814656667	5.402463333	3.019275	7.57821	5.72926	7.930308333	9.811004167	7.7759375
264	2.014581667	2.733286667	5.255863333	3.622475	7.10378	5.05746	8.506608333	10.85000417	8.5829375
265	0.540581667	2.179176667	4.832173333	3.247275	6.82728	4.19876	8.603468333	10.91720417	8.4679375
266	1.942581667	2.684196667	4.945823333	3.720035	6.62938	5.21596	7.978708333	10.85000417	8.9549375
267	1.709581667	2.521476667	4.848313333	3.492075	6.47128	5.72626	8.616238333	10.39132417	9.1209375
268	1.888581667	4.192376667	5.239663333	3.377775	7.42032	5.76426	8.043908333	9.811004167	8.8309375
269	2.356581667	3.189876667	6.315263333	2.921475	6.02828	6.97726	8.726868333	9.608504167	7.9749375
270	2.140581667	1.852976667	0.609263333	2.888475	6.93678	5.51226	7.940708333	11.52980417	8.3889375
271	2.823481667	2.521476667	5.696363333	3.507875	5.90928	5.70726	7.692608333	9.413804167	9.4779375
272	2.644081667	2.440076667	5.761563333	4.029675	5.94828	6.57926	7.288908333	10.91790417	10.0449375
273	2.194581667	2.586676667	5.451563333	3.817885	5.83028	6.57926	7.319908333	10.41822417	10.7265375
274	2.463881667	2.031876667	5.679563333	3.084175	6.22528	6.41126	7.610908333	9.730304167	9.3739375
275	1.852581667	2.896076667	5.957263333	2.644675	6.58008	6.62926	7.293908333	9.875004167	10.7876375
276	1.637581667	3.776376667	6.201263333	3.247575	6.73868	6.49926	7.598908333	10.37199417	10.5878375
277	1.979581667	2.635076667	5.500663333	3.230775	7.41028	6.59726	7.200908333	10.65380417	10.5482375
278	2.176581667	2.700336667	6.495263333	3.768795	7.84548	6.90426	7.958008333	10.99000417	9.1529375
279	1.942581667	2.717146667	5.989263333	3.687375	8.35918	6.20026	7.075908333	10.60870417	9.1369375
280	2.123581667	2.187176667	6.568263333	3.801409	7.64748	6.16626	8.266708333	10.01620417	9.1749375
281	1.835581667	2.349976667	5.345663333	2.904975	7.72688	5.88126	7.228908333	10.25160417	9.7509375
282	2.212581667	2.659976667	6.062263333	3.068375	7.33178	4.98156	7.786508333	10.22670417	9.7509375
283	1.987581667	2.815326667	6.104263333	4.233475	6.68898	7.72326	7.688008333	11.21230417	9.4929375
284	2.590281667	4.110376667	6.861263333	1.551675	7.33178	5.25826	8.815508333	10.55894417	8.9439375
285	3.146981667	3.247076667	6.127263333	1.241675	8.12198	5.43126	7.613908333	11.12250417	10.2892375
286	2.212581667	2.936676667	5.125363333	2.904975	6.74798	5.49626	7.340908333	9.915204167	8.1989375
287	2.571781667	2.757826667	6.185263333	3.133575	7.10378	6.56526	9.148208333	9.811004167	9.9659375
288	2.113581667	3.352976667	4.921273333	3.573475	6.98558	6.42026	7.981408333	11.43600417	11.8000375
289	2.716281667	3.409776667	5.410863333	3.084475	6.34328	6.16726	7.186908333	11.02500417	8.6369375
290	2.428681667	3.002276667	5.492263333	3.589575	7.21308	6.09026	7.344908333	11.15950417	9.5209375
291	2.590281667	2.969376667	5.312663333	3.475875	7.21308	5.77026	7.921008333	10.43520417	9.8629375
292	2.590281667	2.187176667	5.312663333	2.643675	7.528917	5.03206	7.535908333	10.88640417	9.7509375
293	2.895681667	2.513376667	5.850663333	2.595675	7.60824	4.92136	7.882708333	10.29600417	9.4919375
294	2.625881667	2.920876667	4.139163333	3.573475	7.25238	6.15826	7.382908333	10.88640417	10.5966375
295	2.608081667	2.839536667	4.856043333	2.513675	7.09448	5.29286	6.698908333	9.713604167	9.5209375
296	3.129181667	2.920876667	6.552263333	2.921075	6.73868	5.50026	7.041908333	10.15070417	10.6732375
297	2.428681667	3.360776667	5.606563333	3.508175	7.33178	6.25026	8.190008333	9.747204167	11.2503375
298	2.823781667	2.415176667	5.622663333	3.312475	7.72688	5.58526	7.728708333	10.04990417	11.2112375
299	2.373581667	2.985776667	6.315263333	3.377775	6.70868	6.79426	8.018408333	11.16470417	11.3525375
300	2.517681667	3.197676667	6.560263333	3.769125	6.62938	7.05026	7.779608333	10.57420417	11.5414375
301	2.499881667	2.920576667	4.848313333	3.377775	6.86658	5.50026	8.275908333	9.845304167	10.0369375
302	2.589581667	3.426276667	5.304963333	3.149775	7.18308	5.15296	6.782908333	10.14380417	10.2731375
303	2.553981667	3.181476667	5.093063333	2.774675	6.70868	4.06876	8.098408333	9.880204167	10.2765375
304	2.823081667	3.866376667	5.043963333	2.807475	7.06448	5.24226	7.814608333	10.50497417	11.4264375
305	2.589581667	3.132376667	4.962633333	2.562675	6.86658	6.31226	6.392908333	8.595804167	10.9651475
306	2.320581667	2.855346667	5.011063333	3.720035	6.90658	6.23826	8.083608333	9.921904167	11.6309375
307	2.427981667	2.285076667	4.505963333	3.149775	7.93408	6.49626	8.496508333	11.00530417	12.4639375
308	2.769681667	3.279676667	5.288763333	2.823575	7.89478	6.02626	8.536208333	9.818404167	11.6564375
309	2.715581667	3.295876667	6.005263333	2.611675	7.97408	5.71526	8.045308333	10.30460417	9.8129375
310	2.338581667	2.806246667	5.402463333	2.725675	6.94588	5.78426	7.853608333	9.437804167	9.1209375
311	2.625881667	2.969676667	5.777663333	2.497675	7.02518	6.05426	8.481708333	10.43705417	8.5059375
312	2.553981667	2.708736667	5.109263333	2.382675	6.59008	5.98026	8.173708333	10.78270417	8.6749375
313	2.742681667	3.124676667	6.397263333	4.086875	6.60968	6.09526	8.595898333	9.894804167	9.3659375
314	1.906581667	3.116276667	5.321063333	2.334675	8.32988	6.44926	7.853608333	10.56012417	8.8129375
315	1.996581667	2.692596667	6.087263333	3.149775	6.39228	6.78526	8.006908333	9.880204167	8.1559375
316	3.092881667	3.654276667	5.744763333	3.084475	7.14378	6.04726	7.887908333	10.78270417	8.5269375
317	2.464281667	3.067176667	5.321063333	2.725675	6.39228	6.28226	7.545908333	9.335804167	9.1949375
318	2.787481667	2.936676667	4.897403333	2.236675	6.70868	6.24826	8.006908333	9.780704167	9.6769375
319	1.762581667	2.513076667	5.125363333	2.366675	6.19528	5.44356	8.698958333	10.71080417	10.9853275
320	2.104581667	3.165376667	6.282263333	2.692675	6.82728	5.51026	8.107808333	10.67510417	11.2005375
321	1.780581667	3.018776667	5.484463333	2.774675	7.10378	6.51626	8.737288333	11.33950417	12.4919375
322	1.871581667	1.877576667	5.973263333	2.595675	6.86658	7.79226	8.391608333	10.56750417	12.9049375
323	2.931281667	2.692596667	4.603563333	2.432675	6.47128	5.40966	7.622908333	8.738804167	11.0572825
324	1.565581667	2.464276667	6.079263333	3.459075	6.81728	6.31626	7.478908333	9.150804167	11.2503375
325	2.266581667	2.904776667	5.377863333	3.068375	6.89658	4.67846	6.513908333	10.19180417	10.8272375
326	2.410181667	4.045376667	4.456963333	2.692675	6.86658	6.04726	7.500908333	10.05240417	8.9049375
327	3.416106667	4.355376667	5.679563333	3.508175	7.61824	5.84526	8.045308333	11.51280417	10.6047375
328	2.697781667	3.116276667	5.093063333	3.475875	5.91728	4.23546	7.699608333	8.444804167	9.8619375
329	2.383581667	3.288076667	5.451563333	3.255675	7.71718	6.42126	8.558908333	11.98080417	8.9279375
330	3.407581667	2.782376667	4.881263333	3.793675	7.51928	4.46726	8.673908333	10.46580417	11.0559375
331	1.915581667	1.478376667	5.565863333	3.744585	6.13528	5.17166	8.115708333	10.49472417	12.8109375
332	3.263781667	2.016376667	5.532963333	4.070775	7.27838	6.14426	7.840708333	10.53103417	11.9039375
333	2.652581667	2.937076667	4.791153333	3.940275	8.51768	6.47426	6.891908333	10.15560417	8.8449375
334	2.454681667	3.296176667	4.905473333	3.402275	8.47758	6.30126	7.398908333	9.636404167	8.6029375
335	3.173681667	4.323376667	4.693663333	4.298675	7.528732	6.85126	7.657908333	11.29550417	9.3069375
336	3.585081667	3.686876667	5.540963333	4.037775	9.18928	5.92026	8.399908333	9.832804167	8.9339375
337	2.005581667	3.636476667	5.280063333	3.173675	5.03828	3.91376	5.903908333	6.808804167	8.2079375
338	2.760781667	3.051376667	5.900263333	3.647075	6.89638	5.84226	7.445908333	10.29150417	8.4549375
339	2.257581667	3.850376667	5.590063333	4.086875	7.45015	5.28856	7.670908333	10.19060417	8.9929375
340	2.706681667	3.475076667	5.312963333	3.825955	7.13358	5.06716	7.132908333	10.80460417	8.4869375
341	2.688881667	4.159376667	6.551263333	4.152075	7.01498	5.58326	7.964108333	11.01300417	9.5229375
342	2.545081667	3.621676667	5.752863333	3.109075	7.09428	5.25116	7.605908333	10.14480417	8.8399375
343	2.347581667	3.669376667	5.834863333	3.989375	8.31968	4.88246	8.482608333	9.555104167	8.7629375
344	3.191481667	3.328476667	5.508663333	3.825955	7.60805	4.43266	8.477908333	8.340804167	8.4469375
345	2.760781667	3.230976667	5.981263333	3.924175	7.84528	6.61226	8.824208333	9.277804167	8.2469375
346	2.778581667	2.937076667	6.209263333	3.369375	8.55728	6.54326	8.083808333	10.80460417	11.0860275
347	2.311581667	3.083676667	5.557763333	3.597975	8.04318	5.74726	8.960708333	10.24910417	10.5366375
348	2.239581667	3.817376667	6.112263333	3.532775	6.93568	5.53926	7.644908333	9.624304167	9.7989375
349	2.436881667	3.165676667	4.676863333	3.027075	6.06628	5.05536	6.609908333	9.867104167	8.4259375
350	2.041581667	2.937076667	5.834863333	2.831375	5.67128	5.15916	7.485908333	10.04060417	7.4559375
351	1.880581667	2.888676667	5.052063333	2.782675	5.43428	4.74406	8.018508333	10.56180417	8.8399375
352	2.292581667	2.725216667	5.166363333	3.353175	5.67128	4.81326	6.913908333	9.693604167	8.6459375
353	1.897581667	3.475076667	4.399763333	3.271775	6.50128	4.50186	7.127908333	10.19060417	8.9249375
354	1.843581667	3.882376667	4.464963333	3.157475	7.528732	3.98296	8.044108333	10.17980417	8.3669375
355	1.808581667	2.920876667	4.351363333	3.989375	7.91458	5.71626	9.382008333	10.57410417	10.1463375
356	2.059581667	2.659976667	4.563163333	3.972575	6.53058	4.12506	8.480208333	9.403804167	9.6319375
357	2.023581667	2.725216667	5.850963333	4.478275	8.90228	4.471066	9.133208333	11.06030417	10.4369375
358	1.880581667	3.132776667	5.752863333	3.760725	9.02128	5.95826	8.560208333	11.20620417	9.6469375
359	2.077581667	3.540276667	5.655263333	3.809815	4.91028	5.26676	8.042408333	10.60900417	8.1319375
360	2.311581667	2.781704167	5.475763333	3.426475	5.89828	4.12506	8.296608333	10.43688417	7.7639375
361	2.850081667	2.569876667	4.611563333	3.068075	5.70028	5.47426	7.758608333	9.557904167	8.4939375
362	2.868681667	2.390976667	5.801963333	3.246975	5.77928	6.27026	7.643908333	11.74680417	10.1463375
363	2.688481667	2.423276667	6.242263333	2.856175	5.97728	5.31796	8.105008333	10.20890417	6.5729375
364	2.419381667	3.956376667	5.214863333	3.622175	6.13528	4.88206	8.489008333	10.00310417	8.6089375
365	2.742681667	3.401776667	5.426663333	3.328975	6.72848	5.75726	9.027008333	10.31650417	9.6079375
366	2.203581667	3.890376667	5.394363333	4.062675	6.57058	4.78106	8.489008333	10.22570417	8.0459375
367	2.868681667	3.466976667	5.540963333	3.345075	6.84708	5.55326	8.460008333	10.28020417	9.1089375
368	2.509081667	2.423276667	5.508663333	2.937575	6.33328	5.68726	9.027008333	9.778504167	10.4153375
369	2.921981667	2.668076667	5.019163333	2.627675	6.01728	6.32426	6.938908333	9.475904167	10.2775375
370	2.509081667	2.765566667	5.687563333	3.051275	7.55875	6.39226	9.488308333	10.04080417	11.7987375
371	2.616581667	2.635076667	4.660663333	2.741675	7.04508	5.68726	8.258308333	9.966104167	10.9150375
372	3.102181667	2.227576667	5.916263333	3.068075	6.64918	6.08926	8.181608333	10.38779417	10.9917175
373	2.832281667	4.494376667	6.258263333	3.149375	7.12358	5.75426	7.908608333	11.11680417	10.0249375
374	2.958381667	3.776376667	5.818063333	4.144075	6.49128	5.45216	7.105908333	10.30040417	11.5297375
375	2.652981667	3.580676667	5.704363333	4.372075	6.33328	6.82726	7.105908333	8.860804167	9.2239375
376	2.256581667	2.814656667	5.639163333	3.964475	6.13528	6.55926	7.989308333	9.783204167	8.6859375
377	2.491281667	3.156976667	6.193263333	4.355875	6.72848	6.29126	7.489908333	10.59020417	6.9179375
378	3.425371667	4.347376667	5.752863333	4.209275	7.32158	6.32426	7.803008333	10.12950417	8.0329375
379	2.311581667	2.961276667	6.013263333	3.964475	6.72848	5.78826	8.223308333	10.01390417	7.6869375
380	1.628581667	3.189276667	5.052063333	3.573075	5.46328	5.18376	7.643908333	9.224804167	7.5719375
381	2.760381667	2.668076667	5.704363333	3.198475	7.08428	4.92086	8.117708333	8.630804167	8.6479375
382	1.861581667	2.162376667	4.514063333	4.144075	6.33328	5.08346	7.444908333	9.053804167	8.4049375
383	1.987581667	3.156976667	4.774963333	4.470175	6.96568	6.69326	8.082108333	10.39855417	8.8779375
384	2.635181667	3.287376667	5.459663333	4.747275	6.88638	4.67866	7.763308333	8.284804167	7.9179375
385	2.976181667	3.988376667	5.475763333	4.111075	5.93728	5.88926	8.002108333	9.706504167	8.3019375
386	2.400581667	3.857376667	5.508663333	5.024675	6.45228	6.61626	7.364908333	10.94190417	7.3289375
387	1.538581667	3.644476667	4.953893333	3.932175	5.66128	5.85526	7.220908333	10.11480417	6.0729375
388	1.520581667	3.123976667	4.937753333	3.719705	7.00498	5.85526	7.105908333	9.706504167	10.1732375
389	1.933581667	3.173076667	5.720563333	3.980675	6.88638	5.70726	7.758608333	9.282804167	10.0616375
390	1.377581667	3.238376667	4.464963333	3.768795	6.60988	5.52326	8.027608333	9.510804167	9.4809375
391	1.844581667	2.749426667	5.329163333	3.035075	5.22628	5.11666	7.908608333	10.45638917	8.6909375
392	2.239581667	3.107876667	5.443463333	3.181675	7.63808	5.55926	8.374008333	9.605704167	9.5879375
393	2.544681667	2.863746667	5.280063333	3.638375	7.28228	5.78126	8.348408333	10.54717417	9.8389375
394	2.491281667	3.678776667	5.557163333	2.921475	7.28228	5.55926	8.105008333	10.32590417	9.5519375
395	2.095581667	3.744076667	5.117263333	3.198475	7.42013	5.42816	8.417808333	9.989004167	8.8319375
396	3.317881667	3.825376667	5.410563333	3.524675	8.21108	5.20676	7.445908333	11.37910417	9.2769375
397	2.023581667	3.026476667	4.448863333	3.394175	7.18288	5.50226	7.850908333	10.54381417	9.2199375
398	2.796781667	3.744076667	5.084363333	3.556975	7.06428	5.86326	7.900008333	8.411804167	9.2909375
399	2.922381667	2.887976667	5.443763333	3.948675	7.46016	5.74426	6.599908333	10.51086417	10.6875375
400	0.639581667	1.307376667	3.177263333	1.926675	4.02028	4.71616	7.330908333	10.34270417	8.9939375
401	2.580681667	3.849376667	6.160263333	3.280175	7.73668	5.39006	7.022908333	10.37770417	9.5779375
402	2.239581667	4.045376667	5.182863333	4.176675	7.42013	5.03306	6.638908333	9.404804167	10.2423375
403	2.904581667	2.822726667	5.851363333	4.208975	7.81598	4.35916	7.368908333	9.711904167	9.4259375
404	1.951581667	3.018376667	6.405263333	4.241875	7.34158	5.27526	7.715108333	10.09320417	9.6089375
405	2.364581667	3.572576667	5.426963333	4.127575	7.34158	5.50726	8.867708333	11.23650417	9.4549375
406	1.287581667	3.165076667	5.525163333	4.307175	7.18288	5.50426	8.507308333	10.89820417	9.5369375
407	2.401581667	2.969376667	5.101463333	3.964875	6.86708	5.46626	7.676108333	9.588904167	8.8319375
408	2.454681667	3.360776667	5.264263333	4.665575	6.51128	5.46626	8.138808333	10.58550417	10.1307375
409	2.329581667	3.165076667	4.954233333	3.915775	5.52228	5.87126	7.900008333	9.859904167	8.4559375
410	1.790581667	3.067476667	5.101463333	4.030075	5.72028	5.28976	7.637908333	9.728704167	8.2749375
411	2.131581667	2.937076667	5.068563333	3.687775	5.72028	5.28976	8.019108333	11.03270417	8.4169375
412	2.113581667	3.263176667	6.682263333	3.100675	5.48328	4.87466	6.868908333	10.59630417	7.6819375
413	1.358581667	2.757496667	5.883263333	3.557275	5.60128	6.06526	6.837908333	10.22570417	8.2379375
414	1.682581667	2.937076667	5.786063333	2.709675	5.99728	5.69626	7.599908333	10.63330417	8.5379375
415	1.160581667	3.279376667	5.998263333	4.323275	5.83928	5.83126	8.175708333	10.89350417	9.6089375
416	2.329581667	2.806586667	5.084663333	4.013875	6.78778	6.37226	8.766878333	10.59630417	10.2235375
417	1.215581667	2.920876667	5.965263333	3.899575	6.07628	5.39566	7.134908333	11.04410417	8.1709375
418	2.059581667	3.507376667	6.095263333	3.687775	5.95728	5.75426	7.393908333	9.968104167	7.8789375
419	2.131581667	4.404376667	5.900263333	4.225775	6.51128	5.91626	7.282908333	10.62180417	8.4109375
420	2.957981667	4.861376667	6.308263333	4.356175	6.90638	5.52526	7.764808333	10.96750417	10.2033375
421	2.670381667	4.877376667	5.851363333	4.372375	6.66918	5.59526	7.022908333	11.88980417	8.9939375
422	2.724481667	4.404376667	5.835163333	3.948675	6.70848	6.06526	6.556908333	10.89080417	9.3399375
423	2.778581667	4.127376667	5.166763333	3.866645	6.62988	5.76326	6.305908333	11.23650417	8.8789375
424	2.131581667	4.730376667	5.509063333	4.111475	5.99728	6.46826	6.800908333	10.58350417	8.3499375
425	1.502581667	4.143376667	6.193263333	4.013875	5.04828	5.69626	6.556908333	10.39115417	10.0695375
426	1.071581667	3.181876667	5.084663333	4.013875	4.73228	5.83126	6.735908333	9.507504167	9.3399375
427	1.358581667	2.887976667	5.867463333	4.095275	4.92928	6.03226	7.417908333	10.92920417	9.5319375
428	2.652581667	3.263176667	6.226263333	3.899575	4.73228	5.52526	6.305908333	9.891504167	7.8919375
429	1.969581667	2.773634667	5.883263333	3.899575	5.72028	5.98126	8.099108333	10.16050417	8.5329375
430	2.526581667	2.822726667	5.851363333	3.051575	5.95728	5.59126	7.868408333	10.62180417	8.1869375
431	3.173681667	3.540276667	5.737063333	3.866645	6.15528	6.89326	8.522108333	10.46782117	8.0329375
432	3.281881667	3.507376667	6.014263333	4.290975	6.70868	6.59226	8.173108333	10.68030417	9.9979375
433	3.012081667	3.295476667	5.655663333	3.508175	6.39228	5.87526	7.544908333	8.797804167	8.6839375
434	3.497651667	3.997376667	5.426963333	3.736175	6.86658	4.57326	7.966608333	9.366804167	10.5546375
435	2.562881667	3.507376667	7.058263333	3.752985	5.16628	5.94126	7.312908333	9.642704167	7.7269375
436	2.149581667	3.376876667	6.112263333	2.432675	5.79928	6.23426	7.389908333	9.069804167	8.2049375
437	2.383581667	3.359376667	4.807293333	3.068075	5.79928	5.76526	7.043908333	8.719804167	8.0459375
438	2.203581667	3.703076667	4.106563333	3.018975	6.11528	4.49027	6.169908333	8.450804167	7.9829375
439	2.742981667	4.143376667	5.900263333	4.176375	7.85548	6.43026	8.321708333	10.04210417	10.1578375
440	2.023581667	3.785376667	6.030263333	4.404975	7.65758	5.28526	6.651908333	10.14970417	8.2139375
441	0.927581667	3.817376667	5.345263333	3.736515	7.61824	5.71726	7.850908333	9.701804167	8.7899375
442	1.790581667	3.311676667	5.981263333	3.834025	8.40848	4.92136	8.136108333	10.61580417	9.4399375
443	2.634781667	3.801376667	5.508663333	4.470175	7.49964	4.71376	6.428908333	9.494004167	8.9219375
444	2.904581667	3.931376667	5.606263333	4.486375	7.89478	5.09436	6.582908333	8.729804167	9.7189375
445	2.095581667	5.056376667	5.345263333	4.127875	8.09268	3.52916	8.235608333	8.985804167	9.2809375
446	2.994281667	4.648376667	4.953893333	3.312875	8.17128	4.86526	6.659908333	8.764804167	7.1199375
447	2.239581667	3.458876667	6.112263333	4.013575	7.89478	4.94136	7.812608333	9.315804167	9.6059375
448	2.437581667	3.980376667	4.986863333	3.443275	7.81548	4.29236	8.222808333	10.22170417	10.5532375
449	2.113581667	4.535376667	5.491863333	3.671275	7.81548	4.67436	8.235608333	9.719304167	10.5962375
450	2.149581667	3.067476667	5.475763333	4.029675	8.28988	5.74326	9.218808333	9.007804167	11.4328375
451	2.059581667	2.252476667	5.052063333	3.703565	7.02518	3.98726	8.158308333	8.521804167	8.9619375
452	2.599181667	2.333776667	5.329163333	3.084175	7.65758	4.86526	8.235608333	9.250804167	10.6763375
453	2.922381667	2.105876667	4.204063333	2.823275	7.49964	4.36918	9.195908333	10.01460417	11.3535375
454	2.796381667	2.937076667	5.084363333	3.491675	6.27328	4.67436	8.341908333	9.494004167	10.9950775
455	2.706681667	2.838866667	5.769663333	3.410375	6.94588	4.73866	8.197308333	10.25730417	9.4399375
456	2.697781667	2.920576667	6.136263333	4.388475	7.26238	7.05326	8.935008333	9.591704167	11.9402375
